,word,counts
17613,amorous,1
17614,go-round,1
17615,repeating,1
17616,tounges,1
17617,spiders,2
17618,imposing,1
17619,utiah,1
17620,rebuilding,3
17621,uncovering,1
17622,laced,3
17623,nicely-dressed,1
17624,orange-sashed,1
17625,insecure,1
17626,step-ladder,1
17627,bandana,1
17628,smudges,2
17629,hooters,1
17630,smear,3
17631,longest,1
17632,sweatbands,1
17633,scissor,2
17634,islands,2
17635,butterfly-catcher,1
17636,large-format,1
17637,news-reporter,1
17638,rockettes,3
17639,candy-cane,1
17640,athletic-looking,1
17641,batiment,1
17642,inhabitable,2
17643,capo,1
17644,fret,1
17645,lavender-patterned,1
17646,finch,1
17647,tweaking,2
17648,name-brand,1
17649,fielders,1
17650,calico,3
17651,go-ahead,1
17652,monochromatic,1
17653,electrified,1
17654,carol,2
17655,thorn,1
17656,togas,2
17657,unorthodox,1
17658,pin-wheels,1
17659,pole-handled,1
17660,patio-type,1
17661,craftsperson,1
17662,dahlak,1
17663,straw-like,1
17664,footy,1
17665,headpieces,1
17666,cadence,1
17667,buckingham,1
17668,ray-ban,1
17669,concocted,1
17670,hutchesons,2
17671,grammar,2
17672,lids,3
17673,1.20,1
17674,fluttering,1
17675,shooing,2
17676,over-the-street,1
17677,lip-locked,1
17678,vagabond,1
17679,infineon,2
17680,stair-step,1
17681,cathedral-like,1
17682,u-haul,2
17683,disposing,2
17684,shook,1
17685,mechanized,2
17686,spouting,1
17687,jeering,1
17688,vacuumed,1
17689,housed,1
17690,feline,1
17691,supervises,3
17692,hefty,1
17693,swarovski,1
17694,tuscany,1
17695,comely,1
17696,break-dances,1
17697,trendily-dressed,1
17698,exhaling,1
17699,generally,1
17700,wheelies,2
17701,dubbing,1
17702,pink-draped,1
17703,creator,1
17704,build-n-paint,1
17705,tvs,4
17706,half-sleeve,1
17707,algae,2
17708,carryall,1
17709,geospec,1
17710,strippers,1
17711,saddles,1
17712,anxiety,1
17713,plateaus,1
17714,interiors,3
17715,laut,1
17716,face-mask,2
17717,sediment,1
17718,wasp,1
17719,promenade-like,1
17720,modest,1
17721,rey,1
17722,palomitas,1
17723,talked,1
17724,multi-columned,1
17725,sealife,1
17726,exuma,1
17727,earlobe,1
17728,gardened,1
17729,liquors,1
17730,l6h-320,1
17731,brooklyn,1
17732,hyndland,1
17733,gabbing,1
17734,philosophy,2
17735,scrawled,1
17736,orange-lined,1
17737,calisthenics,1
17738,tense,1
17739,window-washer,1
17740,lintel,1
17741,non-moving,1
17742,mooring,3
17743,consolatory,1
17744,tree-line,1
17745,crier,1
17746,roar,1
17747,roaring,2
17748,speculators,1
17749,pac,1
17750,pinking,1
17751,chung,3
17752,roams,1
17753,roam,1
17754,surfaced,1
17755,mini-dress,1
17756,detailing,1
17757,chemists,1
17758,kills,3
17759,rope-like,1
17760,cross-bridge,1
17761,exists,1
17762,twisty,1
17763,burrow,1
17764,exhibt,1
17765,shear,2
17766,quitting,2
17767,lasts,2
17768,semi-circled,1
17769,.an,1
17770,tickles,1
17771,karat,1
17772,suzuki,4
17773,fiesta,1
17774,fusion,1
17775,opossum,1
17776,shoo,1
17777,mongoose,1
17778,possum,1
17779,11:27,1
17780,schizophrenic,1
17781,mowers,1
17782,rainwater,1
17783,stai,1
17784,guardano,1
17785,gratis,1
17786,pavitmento,1
17787,asian-inspired,1
17788,preventing,2
17789,dingy-looking,1
17790,crisscrossing,1
17791,chasm,1
17792,atms,4
17793,besuited,1
17794,effect,1
17795,mostly-barren,1
17796,psychic,3
17797,lillian,1
17798,told,2
17799,tellers,1
17800,fortunes,1
17801,open-top,1
17802,hatchery,1
17803,accommodates,1
17804,bandidos,2
17805,burritos,1
17806,animaniacs,1
17807,lesions,1
17808,windblown,2
17809,newspaper-reading,1
17810,pulp,2
17811,strategy,1
17812,tarpaulin,1
17813,tapes,1
17814,forging,2
17815,glassblower,2
17816,glass-blowing,1
17817,felt-covered,1
17818,olympians,2
17819,seine,2
17820,faustus,1
17821,wheelpower,1
17822,cowboy-looking,2
17823,spores,1
17824,sharply,4
17825,cartier,1
17826,jean-shorts,1
17827,steed,1
17828,slings,1
17829,herded,1
17830,inked,1
17831,panorama,1
17832,tiresome,1
17833,quasi,1
17834,showman,1
17835,serenades,1
17836,wiggle,1
17837,wiggles,2
17838,absorbing,1
17839,thirteen,2
17840,rams,2
17841,glasgow,1
17842,guidebooks,1
17843,vibrancy,1
17844,shits,2
17845,evacuating,1
17846,racing-,1
17847,notices,2
17848,girding,1
17849,scull,1
17850,midriffs,2
17851,sodium,2
17852,vapor,1
17853,altima,3
17854,graffiti-decorated,1
17855,tasteless,1
17856,rockabilly-clad,1
17857,goof,1
17858,triomphe,2
17859,incredibly,2
17860,serious-faced,1
17861,salesperson,1
17862,kawasaki-branded,1
17863,ste,1
17864,single-lens,1
17865,reflex,1
17866,slr,1
17867,dirt-blonde,1
17868,colorfully-decorated,1
17869,pebbly,2
17870,gravely,2
17871,fired,5
17872,startles,1
17873,gunshots,1
17874,cover-up,1
17875,predators,1
17876,sydney,3
17877,censorship,1
17878,censoring,1
17879,punished,2
17880,permit,1
17881,toronto,6
17882,bridge-like,1
17883,erotically,1
17884,erotically-dressed,1
17885,riflemen,1
17886,taiko,1
17887,well-designed,1
17888,develops,1
17889,bisuter,1
17890,bolsos,1
17891,moist,1
17892,empire,2
17893,yo,1
17894,beckoning,1
17895,nobody,1
17896,oiled,1
17897,suntan,1
17898,lotion,1
17899,suntanning,1
17900,al,2
17901,fresco,1
17902,succulent,1
17903,conservatory,1
17904,shroud,1
17905,unnoticed,2
17906,troll,3
17907,curly-blond-haired,1
17908,levi,3
17909,levis,2
17910,block-like,1
17911,climbable,1
17912,classmate,1
17913,histories,1
17914,stranded,2
17915,sheds,1
17916,n.y.,1
17917,billow,1
17918,urkle,1
17919,penn,6
17920,promotes,1
17921,anonymous,1
17922,herald,1
17923,mini-mart,1
17924,zen,1
17925,drama,2
17926,guard-rail,1
17927,hoop-like,1
17928,smacking,1
17929,eyepieces,2
17930,marble-floored,1
17931,trojan,1
17932,lover,1
17933,kok,1
17934,mini-van,1
17935,lofts,1
17936,condominiums,1
17937,sporadically,1
17938,impedimenta,1
17939,godzilla,1
17940,papaya,2
17941,peron,1
17942,poor-looking,1
17943,pressurized,1
17944,white-spotted,1
17945,plain-clothed,1
17946,minstrel,1
17947,religious-themed,1
17948,chileans,1
17949,66197,1
17950,tecate,1
17951,1920,1
17952,caresses,1
17953,mohawks,1
17954,hare,1
17955,parakiting,1
17956,kiteboarding,2
17957,exclamation,2
17958,71,4
17959,grease,1
17960,grounding,1
17961,lingers,2
17962,rebel,1
17963,40s,1
17964,whereas,1
17965,prology,1
17966,spicy,1
17967,fumes,1
17968,gray-colored,2
17969,pleats,1
17970,staffs,2
17971,inclining,2
17972,wiccans,1
17973,colonnade,1
17974,stylized,1
17975,superbike,1
17976,memoria,1
17977,justicia,2
17978,olvido,2
17979,hub,2
17980,pub-laden,1
17981,seamstresses,1
17982,whiffs,1
17983,nutrilite,1
17984,mallards,1
17985,polluted,2
17986,5028,1
17987,hand-drawn,2
17988,desired,2
17989,men4,1
17990,honestly,1
17991,cashiers,1
17992,execute,1
17993,gondolieri,1
17994,jennifer,1
17995,nettles,1
17996,kristin,1
17997,drifter,1
17998,leg-warmers,1
17999,afghanistan,1
18000,pocketbook,1
18001,cgt,3
18002,firecrackers,2
18003,courageous,2
18004,medallion,1
18005,olive-green,3
18006,nave,1
18007,picketer,1
18008,ear-piercing,1
18009,jewelers,1
18010,semi-nude,1
18011,ambra.com,1
18012,chariot,1
18013,medium-small,1
18014,diverge,1
18015,timetable,1
18016,.d,1
18017,v-sign,1
18018,ireland,2
18019,light-purple,2
18020,cruiser-style,1
18021,bargemen,1
18022,n.y,1
18023,smooch,1
18024,wistfully,1
18025,wave-crashing,1
18026,bulk-wall,1
18027,plum,2
18028,jealously,1
18029,lettered,1
18030,sneakered,1
18031,'evil,1
18032,jarred,1
18033,warms-up,1
18034,reptilian,1
18035,yield,1
18036,itching,3
18037,healthiest,1
18038,option,1
18039,pagoda-like,1
18040,relics,1
18041,palmettos,1
18042,lacks,1
18043,slave,1
18044,click,1
18045,downcast,1
18046,plumes,3
18047,clowning,2
18048,ten-foot,1
18049,engineering,2
18050,examinations,1
18051,lyppens,2
18052,schipper,2
18053,teetering,2
18054,accused,1
18055,dunked,3
18056,plunged,1
18057,plantings,1
18058,chignon,1
18059,exhales,1
18060,swiffer,2
18061,sony,1
18062,3d,8
18063,graduates,6
18064,mortarboards,1
18065,vigorously,6
18066,yolks,1
18067,immunizations,1
18068,lazer,1
18069,laser,2
18070,alpacas,1
18071,lamas,1
18072,mid-dance,1
18073,dennis,1
18074,cristy,1
18075,thumb-sucking,1
18076,inquisitive,2
18077,unnamed,1
18078,ball-bearer,1
18079,dorm-room-like,1
18080,threshing,1
18081,threshold,1
18082,jewlery,1
18083,glow-stick,1
18084,freeword,2
18085,”,2
18086,85,1
18087,checker-table,1
18088,ashtrays,1
18089,lungi,1
18090,strait,1
18091,.group,1
18092,gardeners,1
18093,furthest,1
18094,belting,2
18095,verse,1
18096,scooby,2
18097,doo,2
18098,cart-load,1
18099,jealous,1
18100,faintly,2
18101,bullets,2
18102,chaperoned,1
18103,outwear,1
18104,fuels,1
18105,jetliner,1
18106,fueling,1
18107,foraging,1
18108,crochets,1
18109,hurling,3
18110,caddy,3
18111,grant,1
18112,scorekeeper,1
18113,backswing,1
18114,ten-speed,1
18115,rednecks,1
18116,alice,2
18117,wonderland,3
18118,rehydrating,1
18119,horoscope,1
18120,turntables,1
18121,handymen,1
18122,re-painting,1
18123,renovate,1
18124,effigy,1
18125,dormitory,1
18126,determine,1
18127,appraisal,1
18128,uys,1
18129,push-up,2
18130,fractures,1
18131,however,1
18132,histerically,1
18133,recovery,2
18134,bails,2
18135,truckload,1
18136,hogs,1
18137,two-thumbs-up,1
18138,nostrils,4
18139,menacing,1
18140,dented,1
18141,makeup-ed,1
18142,baboon,1
18143,grotto,1
18144,wee,1
18145,hurtle,1
18146,dagger,2
18147,macbooks,1
18148,staircases,1
18149,gleeful,2
18150,candy-filled,1
18151,gumball,1
18152,youngest,3
18153,ankle-high,1
18154,forcing,1
18155,egg-beater,1
18156,vegetated,2
18157,pull-down,2
18158,roger,2
18159,federer,1
18160,filosofie,2
18161,suited-man,1
18162,infection,1
18163,doorway-,1
18164,helpful,1
18165,ploy,2
18166,roller-blade,1
18167,monsterbowl,1
18168,neon-lit,1
18169,uv,1
18170,independent,1
18171,levitating,2
18172,3-step,1
18173,greed,1
18174,t-shirted,1
18175,descents,1
18176,attic,6
18177,solvents,1
18178,granular,1
18179,crystals,1
18180,jumbo,3
18181,squishy,1
18182,koosh,1
18183,tyrolean,1
18184,grimaced,1
18185,disgruntled,1
18186,metalworking,2
18187,father-aged,1
18188,abstractly,1
18189,89,1
18190,ensembles,1
18191,distributor,1
18192,tge,1
18193,provocatively,1
18194,ipads,1
18195,hanson,1
18196,three-member,1
18197,sneering,2
18198,chic,1
18199,frosted,2
18200,walgreen,1
18201,overtake,3
18202,'ve,1
18203,artsy,2
18204,distracting,1
18205,distracts,1
18206,topping,1
18207,uncooked,2
18208,trainees,1
18209,mocha-brown,1
18210,etiquette,1
18211,solei,1
18212,worlds,2
18213,bad-mitten,2
18214,punks,1
18215,slug,1
18216,rock-clibbing,1
18217,nuzzled,1
18218,ilks,1
18219,unclear,2
18220,nights,1
18221,gassing,1
18222,hangar,1
18223,three-foot,1
18224,canyons,1
18225,accomplishing,1
18226,hanks,1
18227,castaway,1
18228,sedge,1
18229,windscreen,1
18230,counterbalanced,1
18231,flatbreads,1
18232,warns,1
18233,prohibiting,1
18234,dockside,1
18235,ministers,1
18236,chair-lift,1
18237,glimmering,1
18238,rip,2
18239,jewel,1
18240,encrusted,1
18241,slowing,1
18242,eloin,1
18243,fragile,1
18244,brightness,1
18245,nosegrind,1
18246,unaware,2
18247,negative,1
18248,perception,1
18249,garner,1
18250,radiating,2
18251,bombers,1
18252,passively,1
18253,depressingly,1
18254,barbers,3
18255,appreciation,2
18256,zaftig,1
18257,smokey-hazed,1
18258,flirting,1
18259,assess,2
18260,kerry,1
18261,utopia,1
18262,sevilla,1
18263,bluejacket,1
18264,gambas,1
18265,langostinos,1
18266,platoon,1
18267,commander,1
18268,phrasing,1
18269,wilbert,1
18270,driver-side,1
18271,flaggers,1
18272,syllables,1
18273,urdu,1
18274,engraves,1
18275,musky,1
18276,noticeably,1
18277,merry-go,1
18278,-round,1
18279,drenches,1
18280,parasailor,1
18281,fuel,2
18282,jermaine,1
18283,concords,1
18284,window-washing,1
18285,hi-pointe,2
18286,finger-painting,1
18287,sterile,1
18288,benchtops,1
18289,oldest,2
18290,implement,1
18291,unrolling,2
18292,rockside,1
18293,foreman,1
18294,stackable,1
18295,teen-agers,1
18296,wrappers,1
18297,disapproval,1
18298,penned,1
18299,geeky,1
18300,d,2
18301,mccain,4
18302,bodyboarder,1
18303,debate,1
18304,elliptical,4
18305,armchairs,1
18306,fingerhold,1
18307,mid-climb,1
18308,fruity,1
18309,745,1
18310,unscrewing,2
18311,custodians,1
18312,clydesdales,1
18313,woodsy,2
18314,sari-garbed,1
18315,napkins,2
18316,fjord,1
18317,mushes,1
18318,car-seat,1
18319,restaurant-like,1
18320,dunkin,2
18321,spash,1
18322,ducky,1
18323,prepped,1
18324,punkish,1
18325,leather-clad,1
18326,smearing,2
18327,sifts,1
18328,sky-blue,2
18329,previously,2
18330,window-washers,2
18331,lathering,1
18332,anticipatory,1
18333,snowscape,2
18334,r.v,1
18335,sloppy,1
18336,sifted,1
18337,plumber,1
18338,snow-angel,1
18339,finesse,1
18340,cupped,1
18341,junkyard,1
18342,inner-city,1
18343,spray-painted,1
18344,swallow,1
18345,raley,1
18346,marine-life-themed,1
18347,shocking,1
18348,suspenseful,1
18349,53,5
18350,caves,1
18351,fumbling,1
18352,scavenging,1
18353,aveda,1
18354,analyze,1
18355,sawhorses,1
18356,yukla,1
18357,27,2
18358,aircrew,1
18359,mirroring,1
18360,skirvin,1
18361,intrepid,1
18362,sva,3
18363,theatre,3
18364,cocker,2
18365,hogtying,1
18366,stabilized,1
18367,established,1
18368,mimicked,1
18369,self-checkout,2
18370,chewed-up,1
18371,peloton,2
18372,ralph,1
18373,wiggum,1
18374,shrewdly,1
18375,weeps,1
18376,extensive,1
18377,prion,1
18378,bandanas,1
18379,concoction,3
18380,simmering,2
18381,cultivation,1
18382,head-to-head,3
18383,frail,1
18384,chore,1
18385,stables,1
18386,poverty-stricken,1
18387,flowerbed,1
18388,ion,1
18389,adequately,1
18390,supplied,1
18391,snowshoers,1
18392,declining,1
18393,pilar,1
18394,dvd,2
18395,categorizes,1
18396,dvds,1
18397,musically,1
18398,gaucho,1
18399,outspread,1
18400,asked,2
18401,clarinetist,1
18402,expats,1
18403,amble,2
18404,responsibilities,1
18405,yak,1
18406,disappointed,2
18407,maypole,1
18408,spelunker,1
18409,jumpos,1
18410,tailslide,1
18411,waterproof,4
18412,kenya,4
18413,auger,1
18414,askew,1
18415,installations,1
18416,elastic,1
18417,enable,1
18418,user,1
18419,re-enacting,1
18420,pin-striped,2
18421,duking,2
18422,panhandle,1
18423,ice-climbing,1
18424,build-a-bear,1
18425,hardworking,1
18426,marigold,1
18427,innocent,1
18428,sawed,2
18429,asian-american,1
18430,booze,1
18431,baby-carrier,1
18432,singed,1
18433,modifier,1
18434,stupid,2
18435,kazoo,6
18436,spotlighted,1
18437,species,1
18438,camelbak,1
18439,backround,1
18440,honored,1
18441,bravery,1
18442,servicewoman,1
18443,honors,1
18444,climbes,1
18445,hearth,1
18446,chalkboards,1
18447,illegible,1
18448,deveraux,1
18449,dares,1
18450,kendo,1
18451,ken-do,1
18452,lightning,1
18453,blacking,1
18454,teeshirt,1
18455,messanger,1
18456,thirties,1
18457,apprentices,1
18458,horrified,1
18459,meth,1
18460,capabilities,1
18461,lieutenant,1
18462,slopped,1
18463,adopts,1
18464,sans,1
18465,contend,1
18466,mighty,1
18467,landscope,1
18468,waterfowl,1
18469,joplin,1
18470,bookshop,1
18471,herbal,1
18472,medicines,1
18473,inhabitant,1
18474,cuddled,2
18475,manufacturing,1
18476,bicycle-mounted,1
18477,brazier,1
18478,branched,1
18479,flagon,1
18480,hoddie,1
18481,acorn,3
18482,discernible,1
18483,chord,1
18484,yellow-colored,2
18485,engines,1
18486,traps,2
18487,airgame,1
18488,customary,1
18489,pompom,3
18490,timidly,1
18491,gloriously,1
18492,uncomfortably,1
18493,'s-eye,1
18494,filets,1
18495,foo,1
18496,erasing,3
18497,nava,1
18498,mathematical,1
18499,trial,2
18500,tailoring,1
18501,horseplay,1
18502,familiar,2
18503,filipino,1
18504,bulleted,1
18505,roll-open,1
18506,garage-type,1
18507,stomach-down,1
18508,hatless,1
18509,tree-tops,1
18510,washroom,1
18511,two-child,1
18512,unattended,1
18513,garishly,1
18514,shirt-stained,1
18515,cites,1
18516,smilingly,1
18517,smartphone,8
18518,melanie,1
18519,ski-jumping,1
18520,financially,1
18521,tuber,1
18522,pick-axe,1
18523,comrades,1
18524,scrambles,3
18525,pickaxe,2
18526,soundly,1
18527,contraction,2
18528,ass,1
18529,insulation,1
18530,craftsmen,2
18531,elated,1
18532,9:20,1
18533,541,2
18534,aerobics,3
18535,audi,2
18536,swooshes,1
18537,lib,2
18538,bait,2
18539,canceling,1
18540,puncture,1
18541,vi,1
18542,cutters,1
18543,dyes,1
18544,dyeing,2
18545,garage-style,1
18546,soles,2
18547,crossfit,1
18548,hardest,4
18549,exerts,1
18550,weightlifted,1
18551,signaler,1
18552,shelling,1
18553,pucks,2
18554,zebra-striped,1
18555,zebra-print,1
18556,muumuu,1
18557,unitard,3
18558,replace,2
18559,signaled,1
18560,discus,4
18561,tapered,1
18562,poi,1
18563,right-handed,3
18564,corrections,1
18565,edits,1
18566,violoncelli,1
18567,mango,1
18568,mang,1
18569,red-colored,2
18570,hairbrush,1
18571,lollapalooza,1
18572,side-view,1
18573,textures,1
18574,missile,1
18575,felling,1
18576,juke,1
18577,poky,1
18578,tropics,1
18579,dses,1
18580,nintendos,1
18581,portables,1
18582,ramp-shaped,1
18583,black-plaid,1
18584,fully-clothed,1
18585,decors,1
18586,shipment,1
18587,florists,1
18588,orannge,1
18589,transitional,1
18590,heavily-laden,1
18591,recreate,2
18592,re-creates,1
18593,dwarfs,1
18594,torching,2
18595,garbanzo,1
18596,latched,1
18597,decisive,1
18598,fossil,1
18599,deference,1
18600,janitors,1
18601,dremel,1
18602,miming,1
18603,equiment,1
18604,brighton,2
18605,feamle,1
18606,eyepiece,3
18607,bellows,2
18608,unabomber,1
18609,sportsman,1
18610,corn-rows,1
18611,peaked,1
18612,microsoft,1
18613,colonial-era,1
18614,colonist,1
18615,eater,2
18616,expectant,1
18617,people-mover,1
18618,turbines,1
18619,lance,1
18620,modern-day,1
18621,lances,1
18622,disinterestedly,2
18623,synchronize,1
18624,concertgoers,2
18625,context,1
18626,handcart,1
18627,arborist,1
18628,matchin,1
18629,scrubber,1
18630,editing,2
18631,hereford,1
18632,1970,1
18633,gaudy,1
18634,chiming,1
18635,up-and-coming,1
18636,three-piece,1
18637,hispanic-looking,1
18638,sources,1
18639,mulcher,1
18640,hokey,2
18641,rein,1
18642,foremost,1
18643,barbies,2
18644,ken,1
18645,skidding,1
18646,captained,1
18647,vienna,2
18648,gondolas,3
18649,suecia,1
18650,officiator,1
18651,dress-ed,1
18652,flaying,2
18653,unfurnished,1
18654,potties,1
18655,pre-show,1
18656,hexagonal,1
18657,hints,1
18658,amplifiers,1
18659,voicing,1
18660,partly-cloudy,1
18661,accentuating,1
18662,invert,1
18663,balance-beam,1
18664,nunchaku,1
18665,savanah,1
18666,lexmark,3
18667,elongating,1
18668,back-bend,1
18669,singlet,4
18670,vitals,1
18671,clamp,1
18672,army-colored,1
18673,isaf,2
18674,bodied,1
18675,ninjas,1
18676,cinderella,2
18677,face-painting,1
18678,represented,1
18679,stuffs,2
18680,javelin-style,1
18681,impeccably,1
18682,7200,1
18683,cosplaying,1
18684,pokeball,1
18685,sloths,1
18686,floatlys,1
18687,swear,1
18688,probe,1
18689,diligent,1
18690,centered,1
18691,re-surface,1
18692,avidly,1
18693,quantity,2
18694,sylvester,1
18695,stallone,1
18696,k9,1
18697,persistence,1
18698,two-thirds,1
18699,sword-fighting,1
18700,barrows,1
18701,camry,1
18702,solicitor,1
18703,elementary-aged,1
18704,dumbbells,2
18705,dumbbell,4
18706,cautioning,1
18707,blue-vested,1
18708,base-runner,1
18709,philly,1
18710,non-work,1
18711,untidy,1
18712,duster,2
18713,well-manicured,1
18714,chocolate-colored,1
18715,70s,2
18716,thumbed,1
18717,someday,1
18718,officially,1
18719,37,4
18720,pedal-powered,1
18721,bating,1
18722,'tea,1
18723,referred,1
18724,yellow-and-blue,1
18725,diabolo,1
18726,roofers,1
18727,darling,1
18728,nikon,1
18729,comcast,3
18730,madagascar,2
18731,references,1
18732,babys,2
18733,jumpropes,1
18734,hyatt,3
18735,regency,2
18736,tinged,1
18737,awash,1
18738,acoustics,1
18739,sillouhette,1
18740,identify,2
18741,banjos,1
18742,daschunds,1
18743,fur-line,1
18744,shrouds,1
18745,well-aimed,1
18746,idles,1
18747,teal-haired,1
18748,microphone-singing,1
18749,stiletto,2
18750,gaga,1
18751,dinners,1
18752,graphics,2
18753,38,2
18754,baritone,3
18755,aflame,2
18756,cobalt,4
18757,sleeved,1
18758,teed,1
18759,well-known,2
18760,not-so,1
18761,instrumentation,1
18762,leathers,2
18763,ducati,2
18764,misshapen,1
18765,congratulating,1
18766,sportsmanship,1
18767,crowd-filled,1
18768,den,1
18769,topographical,1
18770,actual,1
18771,sided,1
18772,down-sized,1
18773,robe-style,1
18774,multi-ethnic,1
18775,water-based,1
18776,voyage,1
18777,wtih,1
18778,rnli,1
18779,forefathers,1
18780,46,2
18781,garcia,1
18782,booted,1
18783,shoe-less,1
18784,stupidly,1
18785,jerk,1
18786,magpie,3
18787,frog-shaped,1
18788,multi-piece,1
18789,belly-dancer,1
18790,underskirt,1
18791,gibbous,1
18792,scorching,1
18793,compacting,1
18794,repaints,1
18795,mashes,1
18796,dough-like,1
18797,flutter,1
18798,bombardier,1
18799,innards,1
18800,:11,1
18801,53:11,2
18802,groomer,1
18803,vile,1
18804,pipette,2
18805,synchronizing,1
18806,recitals,1
18807,shortstops,1
18808,doneley,1
18809,athens,1
18810,april,1
18811,horse-riders,1
18812,envelopes,1
18813,rhinestone,1
18814,unbelievably,1
18815,dumb,2
18816,beast,1
18817,burden,1
18818,experimenting,3
18819,def,1
18820,leppard,1
18821,counterclockwise,1
18822,rick,2
18823,savage,1
18824,vivian,1
18825,campbell,1
18826,elliot,1
18827,phil,1
18828,collen,1
18829,token,1
18830,tokens,1
18831,infielder,2
18832,wicketkeeper,1
18833,mit,1
18834,ramor,1
18835,fortunately,1
18836,sacs,1
18837,medium-short,1
18838,brash,1
18839,wrangled,1
18840,lassoed,1
18841,rock-bottomed,1
18842,forest-lined,1
18843,green-wheeled,1
18844,fluglehorn,1
18845,conscious,1
18846,three-man,1
18847,matted,1
18848,nutrition,1
18849,facts,1
18850,barcode,1
18851,tank-tops,1
18852,waterline,2
18853,horse-themed,1
18854,differing,2
18855,imbibing,1
18856,heftier,1
18857,wildflower,1
18858,red-lidded,1
18859,geography,3
18860,felicitations,1
18861,practiced,1
18862,fanned-out,1
18863,sunbeam,1
18864,beatermix,1
18865,yolk,3
18866,spearing,1
18867,grated,1
18868,olympic-size,1
18869,discomfort,1
18870,wind-surfing,1
18871,parachuters,1
18872,rona,2
18873,cariboos,1
18874,assesses,2
18875,pedicab,2
18876,absence,1
18877,graced,1
18878,1800s,1
18879,canteen,1
18880,skimboarder,1
18881,grout,2
18882,licensed,1
18883,jewelries,1
18884,isuzu,3
18885,ox-drawn,1
18886,parlour,1
18887,stheart,1
18888,blow-dryer,1
18889,pirouette,1
18890,external,1
18891,nurse-work,1
18892,white-coated,1
18893,preparations,1
18894,dino,2
18895,pal,2
18896,food-service,1
18897,gas-mask,1
18898,cuisines,1
18899,ranging,1
18900,harmonized,1
18901,blousy,1
18902,specialty,2
18903,fabulously,1
18904,helper,2
18905,spits,6
18906,f,1
18907,genpac,1
18908,single-file,1
18909,green-covered,1
18910,frightening,1
18911,starburst,1
18912,uefa,1
18913,under-21,1
18914,modular,1
18915,carcassonne,1
18916,cannons,2
18917,reenactors,1
18918,hamilton,1
18919,sziget,1
18920,milwaukee,2
18921,brewers,2
18922,carlos,1
18923,ruiz,1
18924,phillies,1
18925,backgound,1
18926,curtsey,1
18927,stokes,1
18928,forges,1
18929,vials,2
18930,squaring,2
18931,eyeballing,1
18932,strives,2
18933,wood-chipper,1
18934,mulching,1
18935,minnesota,4
18936,perfecting,1
18937,politicians,1
18938,leaflets,1
18939,sheaf,1
18940,verity,1
18941,finish-line,1
18942,belly-down,1
18943,soak,2
18944,geographic,1
18945,viewfinders,1
18946,emptied,1
18947,t-rex,3
18948,spangles,1
18949,shavings,2
18950,averill,1
18951,levin,1
18952,avril,2
18953,lavigne,2
18954,nearly-empty,1
18955,captains,2
18956,urged,1
18957,racecourse,1
18958,yuengling,1
18959,avid,2
18960,mitts,3
18961,cap-clad,1
18962,teachings,1
18963,ccc,1
18964,yea,1
18965,whittling,1
18966,wood-carver,1
18967,stilted,1
18968,turquoise-wearing,1
18969,goldenrod,1
18970,tailing,1
18971,netball,1
18972,white-clad,1
18973,spartan,1
18974,spartans,2
18975,izabella,1
18976,taxi-cab,1
18977,orioles,4
18978,artisti,2
18979,luca,1
18980,overthrown,1
18981,tribute,1
18982,deadly,1
18983,frightened-looking,1
18984,hammered,1
18985,quarterbacks,3
18986,lumps,1
18987,batik,1
18988,whatcom,1
18989,lineman,1
18990,half-open,1
18991,eggshell,1
18992,berm,1
18993,rollers,1
18994,armor-clad,1
18995,melky,1
18996,cabrera,1
18997,royals,1
18998,pathways,1
18999,dash,3
19000,competitions,1
19001,elbowing,1
19002,lit-up,1
19003,weezer,1
19004,wide-mouth,1
19005,cornrowed,1
19006,warrior-like,1
19007,occupant,1
19008,longboards,1
19009,secretaries,1
19010,caulk,1
19011,spackling,1
19012,skiboarding,1
19013,rate,2
19014,unexisting,1
19015,blazes,1
19016,highlighter-hued,1
19017,triathlon,6
19018,molds,1
19019,aproned,1
19020,clay-worker,1
19021,exact,1
19022,victorious,4
19023,deemed,1
19024,two-seated,1
19025,63,5
19026,bottle-green,1
19027,bio-hazard,1
19028,scolded,2
19029,spoken,1
19030,josh,1
19031,respol,1
19032,whitecaps,2
19033,scrum,3
19034,ramped,1
19035,quarter-pipe,1
19036,skate-park,1
19037,2-0,1
19038,half-top,1
19039,rewinding,1
19040,grater,3
19041,panned,1
19042,scape,1
19043,settlement,1
19044,blew,1
19045,dung,1
19046,disqualify,1
19047,brushed,3
19048,intensity,2
19049,ski-doos,1
19050,jet-ski,3
19051,jetski,1
19052,applicants,1
19053,brulee,2
19054,outthrust,1
19055,partiers,1
19056,brisk,1
19057,neck-to-neck,1
19058,offense,3
19059,all-women,1
19060,in-hand,1
19061,futon-style,1
19062,marry,2
19063,warner,1
19064,peewee,1
19065,cruisers,1
19066,stumbles,2
19067,photojournalist,1
19068,roller-hockey,2
19069,2011,3
19070,mischievously,1
19071,northwestern,1
19072,wildcats,1
19073,fusing,1
19074,in-focus,1
19075,nhl,1
19076,fastball,1
19077,compared,1
19078,blink,1
19079,kerchief-wearing,1
19080,able-bodied,1
19081,tosser,1
19082,triathletes,1
19083,mid-stroke,2
19084,shirt-wearing,1
19085,inhales,1
19086,warm-weather,1
19087,sarah,1
19088,kenyan,2
19089,kim,1
19090,worst,1
19091,galina,1
