,word,counts
15469,sun-setting,1
15470,spray-paints,1
15471,spokesmodels,1
15472,hotrod,1
15473,kickflip,2
15474,occasion,12
15475,stirrups,1
15476,double-doors,1
15477,overtaken,2
15478,dreaming,3
15479,partitions,1
15480,tartan,3
15481,thrilled,2
15482,seasonings,1
15483,footy,1
15484,instrumentalists,2
15485,vocalists,1
15486,rip,2
15487,plungles,1
15488,culturally,1
15489,continued,1
15490,caregivers,1
15491,rung,2
15492,outdoorsmen,1
15493,blew,1
15494,bamboo-like,1
15495,booklets,4
15496,'thumbs,1
15497,veiled,2
15498,gandhi,1
15499,afican,1
15500,deep-sea,1
15501,40s,1
15502,2010,7
15503,importance,1
15504,communication,2
15505,bathers,1
15506,louvre,2
15507,ending,2
15508,tatoos,2
15509,cucumber,2
15510,traders,2
15511,onrushing,1
15512,jews,2
15513,peaked,1
15514,plling,1
15515,kakhi,1
15516,fanned,3
15517,green-wheeled,1
15518,stick-like,1
15519,minnesota,4
15520,lagging,3
15521,mistake,1
15522,orange-stained,1
15523,polluted,2
15524,f,1
15525,genpac,1
15526,atrocities,1
15527,eldery,2
15528,cubicles,3
15529,splays,1
15530,toddles,1
15531,knobs,2
15532,attemping,1
15533,urns,1
15534,hooded-coat,1
15535,hussars,1
15536,reigns,3
15537,compass,3
15538,helmet-clad,1
15539,powerlines,1
15540,drugstore,1
15541,disappointment,1
15542,junkyard,1
15543,revealed,1
15544,two-man,1
15545,powerade,2
15546,enthusiasm,4
15547,official-looking,1
15548,2:10,1
15549,remedy,1
15550,practiced,1
15551,pleated,1
15552,dictionary,1
15553,plows,4
15554,hoisting,6
15555,sword-like,1
15556,necessary,3
15557,abutment,1
15558,disturbing,3
15559,accends,1
15560,lassoed,1
15561,designing,4
15562,trey,1
15563,overshadows,1
15564,face-mask,2
15565,escaping,3
15566,tablets,2
15567,workplace,2
15568,pull-overs,1
15569,protrude,1
15570,raft-type,2
15571,movers,1
15572,pure,3
15573,sprinter,1
15574,hears,1
15575,lariat,1
15576,widows,2
15577,caresses,1
15578,manikin,2
15579,reddish-brown,1
15580,nowhere,3
15581,jose,1
15582,taiwan,2
15583,consoling,2
15584,eyeball,1
15585,pac,1
15586,rhododendron,1
15587,sliced,3
15588,balling,2
15589,faint,3
15590,glow-stick,1
15591,cbs,2
15592,canter,1
15593,08,1
15594,exited,2
15595,sheaf,1
15596,representative,2
15597,1.20,1
15598,shirt-sleeved,1
15599,tickled,2
15600,streetpole,1
15601,stressing,1
15602,worries,1
15603,readily,1
15604,paraglide,1
15605,behalf,2
15606,roped-off,2
15607,empanada,1
15608,comforted,3
15609,thatching,3
15610,hand-decorating,1
15611,wield,2
15612,dremel,1
15613,cocker,2
15614,spaniels,1
15615,obnoxiously,1
15616,scent,2
15617,teen-agers,1
15618,a-team,1
15619,spangled,1
15620,nba,4
15621,silently,3
15622,tangle,1
15623,wooden-paneled,2
15624,appliance,3
15625,serious-faced,1
15626,manning,6
15627,earlobes,1
15628,genders,2
15629,biggest,2
15630,12.99,2
15631,12pk,1
15632,busines,1
15633,reversal,1
15634,advertisers,1
15635,discarded,1
15636,stephanopoulos,1
15637,cynthia,1
15638,maralis,1
15639,bagpipe.co.uk,1
15640,nifty,1
15641,nosh,1
15642,squeak,1
15643,gibbous,1
15644,climing,1
15645,hot-line,1
15646,steams,1
15647,green-houses,1
15648,mounts,3
15649,lightly-colored,1
15650,dong,2
15651,dobermans,2
15652,aig,2
15653,comely,1
15654,junction,1
15655,advances,2
15656,sessions,1
15657,well-planted,1
15658,sea-horse,1
15659,crazily,2
15660,horsemen,2
15661,twine-wrapped,1
15662,terracotta,3
15663,dbs,1
15664,combatants,2
15665,bellow,1
15666,snag,1
15667,smilely,1
15668,ripple,1
15669,shotput,1
15670,contaminated,1
15671,demos,3
15672,aerodynamically,1
15673,turret,3
15674,supervisory,1
15675,horrible,1
15676,bruised,1
15677,stone-cobbled,1
15678,shelling,1
15679,litlle,1
15680,bicycle-mounted,1
15681,brazier,1
15682,unbuttoned,5
15683,packets,3
15684,fiveteen,1
15685,strangers,3
15686,wtih,1
15687,rnli,1
15688,jutted,1
15689,pharmacists,1
15690,prescriptions,3
15691,whisper,4
15692,advancing,1
15693,steamroller,2
15694,flattens,1
15695,prius,1
15696,stander,2
15697,brassiere,1
15698,99,1
15699,takeing,1
15700,jade,1
15701,crucial,1
15702,tripoli,1
15703,libya,1
15704,warms,3
15705,motorcross,1
15706,credito,2
15707,windsurf,1
15708,non-moving,1
15709,band-mates,1
15710,longchamp,1
15711,fisheye,2
15712,aerially,1
15713,sailed,1
15714,profession,1
15715,waiving,2
15716,davidson,1
15717,ministers,1
15718,tak,1
15719,ridable,1
15720,cooperate,1
15721,occupant,1
15722,whiskey,1
15723,impeccably,1
15724,send,5
15725,shredder,3
15726,sporty,3
15727,seekers,1
15728,talked,1
15729,stunned,1
15730,undressed,2
15731,coin-operated,2
15732,preaches,1
15733,inflammatory,1
15734,dirt-still,1
15735,nipples,1
15736,peirced,1
15737,uv,1
15738,unfriendly,2
15739,scolded,2
15740,clifftop,2
15741,hosting,1
15742,slows,1
15743,enormous,4
15744,matched,2
15745,two-headed,1
15746,favors,1
15747,rotweiler,2
15748,plumb,1
15749,feminine,1
15750,billed,1
15751,struts,1
15752,demanding,5
15753,overboard,1
15754,three-tiered,2
15755,manages,1
15756,minutemen,1
15757,harrod,1
15758,cloud-covered,2
15759,fueling,1
15760,translucent,2
15761,lubricates,1
15762,firearms,1
15763,ranks,2
15764,blesses,1
15765,tan-skinned,3
15766,voters,1
15767,vote,3
15768,thirties,1
15769,deter,1
15770,motif,2
15771,spitting,2
15772,minerature,1
15773,cubes,5
15774,rotates,1
15775,58,3
15776,gallop,2
15777,carreis,1
15778,cubical,1
15779,hurls,2
15780,hammerstein,1
15781,pawed,1
15782,checker-like,1
15783,budweiser,4
15784,big-box,1
15785,baggies,2
15786,hatred,1
15787,paint-spattered,1
15788,moist,1
15789,bundt,2
15790,gleaming,1
15791,eachothers,1
15792,blokes,1
15793,theaters,1
15794,convene,1
15795,seductive,3
15796,biden,1
15797,candidate,1
15798,olives,4
15799,loofa,1
15800,findersport,1
15801,controllers,3
15802,wrestilng,1
15803,push-up,2
15804,cybercafe,1
15805,hookah,5
15806,mundane,1
15807,inspirational,1
15808,rvs.,1
15809,dayglo,1
15810,sorted,2
15811,recycling,3
15812,ak-47,3
15813,recycled,1
15814,persistence,1
15815,weighs,2
15816,sports-field,2
15817,fibers,1
15818,salami,1
15819,prosciutto,1
15820,monoboard,1
15821,dissecting,2
15822,wiggling,1
15823,scalloping,1
15824,japanese-sponsored,1
15825,tounge,1
15826,scheduled,1
15827,ransacking,1
15828,components,3
15829,odds,1
15830,armbar,1
15831,under-wear,1
15832,agitated,2
15833,gaga,1
15834,boredom,1
15835,pores,1
15836,pepperoni,1
15837,one-fourths,1
15838,beaning,1
15839,trajectory,1
15840,sharping,3
15841,pram,2
15842,nigerian,1
15843,leaf-printed,1
15844,s.w.a.t.,1
15845,brick-and-glass,1
15846,icee,1
15847,bandmates,2
15848,hobby,3
15849,untangles,3
15850,bobbed,2
15851,busking,5
15852,t-top,1
15853,waitperson,1
15854,t-short,1
15855,followers,1
15856,head-dressed,2
15857,ability,3
15858,stronger,1
15859,complimentary,1
15860,leafing,1
15861,picketer,1
15862,hurdling,3
15863,peperoni,1
15864,buzzed,4
15865,gating,1
15866,cleavage,3
15867,forges,1
15868,goalpost,1
15869,polaroids,1
15870,coops,1
15871,larkin,1
15872,thain,1
15873,5th,2
15874,frizzy-haired,1
15875,platinum,1
15876,stanford,1
15877,laker,1
15878,keg,5
15879,fielders,1
15880,breaths,2
15881,cordon,1
15882,gump,3
15883,blanked,1
15884,i.v.,1
15885,purchased,4
15886,hanglider,1
15887,1102,2
15888,spouse,1
15889,mid-afternoon,1
15890,roller-blade,1
15891,sprinking,1
15892,grenade,2
15893,kegs,2
15894,crust,2
15895,scowling,3
15896,flopping,2
15897,tacky,2
15898,caricatures,6
15899,charming,2
15900,intercepts,1
15901,pier-like,1
15902,receptacle,1
15903,97,1
15904,tender,3
15905,razed,1
15906,idling,2
15907,wheelpower,1
15908,nineteen,1
15909,contend,1
15910,gorillas,3
15911,injuries,2
15912,strutting,1
15913,judged,3
15914,entice,1
15915,utilizing,5
15916,grout,2
15917,vintage-style,1
15918,coldtowne,2
15919,four-lane,1
15920,middles,2
15921,feline,1
15922,aaa,2
15923,certified,1
15924,333,1
15925,white-hooded,1
15926,1299,2
15927,indonesian,3
15928,burro,2
15929,burros,2
15930,geek,1
15931,stooped,1
15932,stokes,1
15933,etchings,3
15934,bassinet,3
15935,erase,3
15936,afro-american,1
15937,tabletop,4
15938,middle-eastern-style,1
15939,sellers,2
15940,crackhead,1
15941,six-string,2
15942,dirtbikers,2
15943,drove,1
15944,donates,4
15945,gog,1
15946,grandkids,1
15947,dream,1
15948,yuong,1
15949,race-bibs,1
15950,cultivated,2
15951,austere,3
15952,carvers,1
15953,depressingly,1
15954,barbers,3
15955,waterproofs,1
15956,halfpipe,1
15957,cross-dressing,1
15958,showerhead,2
15959,lilo,2
15960,bodyless,1
15961,residue,1
15962,uplifted,1
15963,discharging,1
15964,sliver,1
15965,slightly-untidy,1
15966,keyboarding,1
15967,item-filled,1
15968,solei,1
15969,taxicabs,1
15970,rusting,3
15971,dunkin,2
15972,sequence,2
15973,43rd,1
15974,entrant,1
15975,half-painted,1
15976,early-bald,1
15977,go-ahead,1
15978,kettles,1
15979,punchbag,1
15980,velveeta,2
15981,powders,2
15982,temporarily,1
15983,delayed,1
15984,malfunctions,1
15985,steeply-angled,1
15986,blue-roofed,1
15987,edwards,1
15988,peep,2
15989,1970s,1
15990,4315,1
15991,threes,2
15992,lyric,1
15993,hacking,1
15994,inning,1
15995,overeager,1
15996,two-child,1
15997,gypsy-like,1
15998,dole,1
15999,inspectors,2
16000,heaving,1
16001,unpleasant,1
16002,insulfoam,1
16003,shampooing,1
16004,leaks,1
16005,distraught,1
16006,content,5
16007,twp,2
16008,moccasins,2
16009,vocals,4
16010,finch,1
16011,cascading,4
16012,goldenrod,1
16013,pretended,1
16014,creme-colored,1
16015,slatted,2
16016,purplish-blue,1
16017,ourdoors,1
16018,.wit,1
16019,fearing,1
16020,plucks,2
16021,cauliflower,1
16022,relaxedly,1
16023,teed,1
16024,intertube,3
16025,witnesses,2
16026,country-western,1
16027,roof-type,1
16028,maestro,1
16029,simulates,2
16030,red-colored,2
16031,hairbrush,1
16032,nontraditional,1
16033,paparazzi,1
16034,improvement,3
16035,brige,1
16036,abundance,2
16037,allude,1
16038,preparations,1
16039,gray-bearded,1
16040,escalating,1
16041,party-goer,1
16042,geographic,1
16043,viewfinders,1
16044,firends,1
16045,carnivals,1
16046,concertgoers,2
16047,monorail,1
16048,train-car,1
16049,mid-pitch,2
16050,coastal,3
16051,stylus,2
16052,patent,1
16053,friday,2
16054,prayers,2
16055,imam,1
16056,inhabited,1
16057,wal,1
16058,abstractly,1
16059,pagoda-like,1
16060,scrubbers,2
16061,olympians,2
16062,hilltops,1
16063,tambor,1
16064,stickball,2
16065,expectantly,2
16066,crucifixion,1
16067,unusually-shaped,1
16068,dirt-covered,2
16069,patroling,1
16070,harley-davison,1
16071,shushing,1
16072,30s,3
16073,receptionist,1
16074,judea,1
16075,radars,1
16076,dredd,1
16077,2007,2
16078,uefa,1
16079,under-21,1
16080,motivation,1
16081,head-butted,1
16082,l-shaped,2
16083,trainees,1
16084,disapproves,1
16085,tombstone,2
16086,gonzaga,2
16087,play-fighting,1
16088,skirt-like,1
16089,mid-torso,1
16090,palying,2
16091,dingy-looking,1
16092,crisscrossing,1
16093,humid,1
16094,needles,2
16095,unlit,2
16096,corn-on-the-cob,1
16097,individually,1
16098,3443,2
16099,context,1
16100,emptied,1
16101,non,3
16102,hdr,1
16103,escapes,2
16104,violas,1
16105,crowning,1
16106,feelings,2
16107,passport,2
16108,effect,1
16109,weedy,2
16110,midsized,1
16111,well-designed,1
16112,measured,3
16113,battered,1
16114,sinister,1
16115,black-plaid,1
16116,distributor,1
16117,summers,1
16118,west-style,1
16119,tgi,1
16120,fridays,1
16121,gold-colored,2
16122,snowshovel,1
16123,pulses,1
16124,pullovers,1
16125,galina,1
16126,inga,1
16127,armchairs,1
16128,cine,1
16129,hawks,2
16130,madness,1
16131,close-cropped,3
16132,they’re,1
16133,agains,1
16134,staked,1
16135,dark-complexioned,1
16136,modifications,1
16137,wording,1
16138,re-roofing,1
16139,dislodging,1
16140,geological,2
16141,trams,1
16142,conservatively,1
16143,shimmering,1
16144,stuffs,2
16145,visibility,2
16146,davey,1
16147,morris,1
16148,lyppens,2
16149,schipper,2
16150,gaggle,1
16151,wearubg,1
16152,3-level,1
16153,second-floor,1
16154,experimenter,1
16155,orange-and-white,1
16156,maternal,1
16157,cattails,2
16158,sportsmanship,1
16159,institutional,1
16160,commitment,1
16161,footrest,1
16162,arizona,5
16163,wavelength,1
16164,rock-band,1
16165,antarctica,2
16166,linens,5
16167,black-colored,2
16168,documentary,2
16169,wast,1
16170,eye-contact,1
16171,infielder,2
16172,stilted,1
16173,inflates,2
16174,swatting,1
16175,shinning,2
16176,serviceman,1
16177,marvelous,1
16178,compacting,1
16179,panning,1
16180,overhanging,5
16181,seaman,1
16182,consumed,2
16183,maryland,2
16184,autograph,3
16185,ninja-like,1
16186,elongated,2
16187,undeterred,1
16188,large-eyed,1
16189,tarpaulin,1
16190,yellow-walled,1
16191,rockstar,3
16192,rope-like,1
16193,courts,2
16194,accomplishing,1
16195,gardeners,1
16196,visualize,1
16197,pink-coated,1
16198,teamed,2
16199,disembark,1
16200,grasshopper,1
16201,musket,1
16202,enacting,1
16203,cone-shaped,2
16204,biscuits,3
16205,mini-dress,1
16206,toerh,1
16207,r.v.,1
16208,remodels,1
16209,fiels,1
16210,70s,2
16211,swan-like,1
16212,houseboat,2
16213,larch,1
16214,faire,1
16215,enthralled,4
16216,iridescent,1
16217,hosed,2
16218,oppsing,1
16219,garishly,1
16220,homely,2
16221,categorizes,1
16222,dvds,1
16223,chapping,1
16224,improve,2
16225,parishioners,1
16226,german-shepherd,1
16227,tilts,5
16228,preschool-age,1
16229,spade,2
16230,pom,2
16231,scroll-like,1
16232,brownish-orange,1
16233,swerving,1
16234,hurdler,1
16235,exuberantly,1
16236,riff,1
16237,monterey,1
16238,eatables,1
16239,oxfords,1
16240,auger,1
16241,jigger,1
16242,concerts,1
16243,humanitarian,1
16244,leaguer,1
16245,name-tag,1
16246,threshold,1
16247,unpainted,2
16248,racehorses,1
16249,corded,1
16250,ships,3
16251,booze,1
16252,mega,3
16253,joule,2
16254,arts-style,2
16255,sandbox,5
16256,migros,1
16257,gnc,2
16258,iv,1
16259,filmier,1
16260,ear-piece,1
16261,doze,1
16262,patty-cake,1
16263,stand-by,1
16264,classics,1
16265,realize,1
16266,thie,1
16267,starred,1
16268,energies,1
16269,rocky-lined,1
16270,motley,1
16271,poky,1
16272,people-mover,1
16273,heroes,3
16274,pamper,1
16275,18th,3
16276,grapevines,1
16277,emphatically,2
16278,fume,1
16279,hymn,1
16280,guessing,1
16281,exemplary,1
16282,lay-ups,1
16283,distract,3
16284,woodblock,1
16285,festively,3
16286,raclette,1
16287,dapple,1
16288,fend,1
16289,tentacles,1
16290,videotape,3
16291,fertilizing,1
16292,manure,2
16293,midriffs,2
16294,billowy,1
16295,saxaphones,1
16296,tandom,1
16297,biek,1
16298,terrior,1
16299,face-to-face,1
16300,contorting,2
16301,read-out,1
16302,sneezing,1
16303,months,1
16304,jigsaw,1
16305,hails,1
16306,ec,1
16307,disapproving,1
16308,shrouded,4
16309,gokart,1
16310,colonia,1
16311,nearest,2
16312,wicketkeeper,1
16313,etc.,2
16314,shaggy-haired,3
16315,zoomsystems,1
16316,pcs,2
16317,sand-trap,1
16318,gamecube,4
16319,thck,1
16320,internal,1
16321,composition,2
16322,galore,1
16323,longboarder,1
16324,shortcake,2
16325,muffler,1
16326,stomp,3
16327,cross-bridge,1
16328,mahogany,1
16329,wader,1
16330,prone,2
16331,rainwater,1
16332,blue-robed,1
16333,concocted,1
16334,lull,1
16335,vends,1
16336,semi-deserted,1
16337,tribute,1
16338,deadly,1
16339,taiwanese,1
16340,issues,3
16341,shocking,1
16342,plethora,3
16343,34,1
16344,grew,1
16345,glassware,5
16346,calculate,1
16347,insecticide-free,1
16348,clyde,1
16349,transvestite,2
16350,crumb,1
16351,rams,2
16352,debone,1
16353,ballets,1
16354,stork,1
16355,vulgar,1
16356,cleft,1
16357,palate,1
16358,references,1
16359,luncheon,3
16360,breakdancers,1
16361,spashes,1
16362,estranged,2
16363,insects,4
16364,horse-riders,1
16365,greatest,1
16366,co-op,1
16367,poor-looking,1
16368,drafty,1
16369,rock-clibbing,1
16370,ce,1
16371,glass-blown,1
16372,goddess,2
16373,cell,7
16374,padres,1
16375,lesbianism,1
16376,brown-eyed,1
16377,husky-like,1
16378,garnished,1
16379,siren,1
16380,knee-highs,1
16381,unzipping,1
16382,margaritas,1
16383,vaguely,1
16384,interlocked,2
16385,double-barreled,1
16386,shotguns,1
16387,well-populated,1
16388,popup,2
16389,trotted,1
16390,'tea,1
16391,bare-back,1
16392,surfacing,1
16393,longboards,1
16394,vampire,2
16395,hyping,1
16396,drank,2
16397,henry,2
16398,bullfighting,3
16399,shanghai,1
16400,talented,2
16401,suggesting,1
16402,homeland,2
16403,macbooks,1
16404,nose-deep,1
16405,potters,3
16406,dressmaker,1
16407,latina,3
16408,precariously,5
16409,ironman,1
16410,detain,1
16411,switzerland,2
16412,ski-suit,1
16413,taekwondo,4
16414,reptiles,1
16415,hankerchief,1
16416,weimeraners,1
16417,outstretches,1
16418,springtime,2
16419,ray-ban,1
16420,multi-piercings,1
16421,white-colored,1
16422,specially,2
16423,phone-car,1
16424,valve,2
16425,proceeding,3
16426,lemur,1
16427,aunt,1
16428,jemima,1
16429,pda,1
16430,anther,1
16431,cleveland,3
16432,timberline,1
16433,low-traffic,1
16434,ouvert.,1
16435,swallower,1
16436,straightening,2
16437,soulfully,1
16438,and-or,1
16439,endzone,1
16440,decent,1
16441,rain-covered,1
16442,lakes,2
16443,cucumbers,4
16444,regularly,1
16445,cul,1
16446,flatly,1
16447,carousing,1
16448,costco,2
16449,stations,1
16450,antennae,1
16451,stomach-down,1
16452,banjos,1
16453,fiber-like,1
16454,underfoot,2
16455,segmented,1
16456,besuited,1
16457,peddled,1
16458,clasping,4
16459,imac,7
16460,earflaps,1
16461,poop,1
16462,kok,1
16463,tropicana,2
16464,flatbreads,1
16465,minneapolis,2
16466,daggers,1
16467,fixating,1
16468,apprehension,2
16469,statuette,1
16470,quantity,2
16471,pronounced,1
16472,crop-top,1
16473,661,1
16474,wrecks,1
16475,chaotically,1
16476,stiffing,1
16477,human-size,1
16478,exercise-wheel,1
16479,caterer,3
16480,topographical,1
16481,dominant,2
16482,radial,2
16483,patched,2
16484,roadways,1
16485,spirited,1
16486,elizabethan,2
16487,wipeout,1
16488,celebrants,1
16489,fossil,1
16490,seeks,2
16491,hiply,1
16492,lampposts,1
16493,vials,2
16494,recedes,2
16495,artistically,1
16496,feamle,1
16497,aquamarine,1
16498,calibrating,1
16499,food-serving,1
16500,cookware,1
16501,witty,1
16502,maids,1
16503,mud-filled,1
16504,telegraph,2
16505,metal-detector,1
16506,anti-immigration,1
16507,ate,2
16508,lioness,4
16509,suntans,1
16510,compares,1
16511,carhartt,2
16512,buggys,1
16513,costa,4
16514,rica,1
16515,scotsman,1
16516,masculine,1
16517,entree,1
16518,propelled,4
16519,jitterbug,1
16520,frisk,1
16521,cameos,1
16522,ou,2
16523,home-styled,1
16524,flyer-like,1
16525,roles,2
16526,restaurant.com,1
16527,relection,1
16528,popped,3
16529,horny,1
16530,wishes,1
16531,sunscreen,1
16532,wetting,1
16533,layer,7
16534,grainy,2
16535,shhh,1
16536,accesses,1
16537,emerge,4
16538,treaters,1
16539,ballot,2
16540,handhold,2
16541,wherever,1
16542,flagon,1
16543,gonna,1
16544,decorator,1
16545,owls,1
16546,jumphouse,1
16547,evil,8
16548,gloomy,3
16549,outage,1
16550,slurps,2
16551,backbend,1
16552,unlocks,1
16553,stein,2
16554,dirt-laden,1
16555,fellows,2
16556,january,1
16557,funds,1
16558,shredding,3
16559,deceased,1
16560,broadcasting,2
16561,presentable,1
16562,news-casting,1
16563,jeeps,5
16564,cokes,1
16565,apples-to-apples,1
16566,presides,1
16567,tans,1
16568,floatie,1
16569,mid-lower,1
16570,mohegan,1
16571,picture-perfect,1
16572,panama,1
16573,freddy,1
16574,krueger,1
16575,worships,1
16576,customary,1
16577,hostess,2
16578,rc,1
16579,specialties,1
16580,perused,2
16581,bakersfield,1
16582,potluck,1
16583,virtual,1
16584,tehse,1
16585,ti,2
16586,tatted,1
16587,white-jerseyed,1
16588,blue-jerseyed,1
16589,sacs,1
16590,realigns,1
16591,majorette,2
16592,shallower,1
16593,hannukah,1
16594,reasons,3
16595,grimly,1
16596,ponder,1
16597,pro-baseball,1
16598,joint,4
16599,developing,2
16600,icons,1
16601,pantsuit,2
16602,dirtracing,1
16603,wheel-well,1
16604,counselors,1
16605,third-baseman,1
16606,abubakar,1
16607,umar,1
16608,broen,1
16609,uniformly,1
16610,shier,1
16611,nest,4
16612,at-ease,1
16613,lebron,3
16614,james,3
16615,scenario,1
16616,neude,1
16617,beliefs,2
16618,division,2
16619,l6h-320,1
16620,h&r,1
16621,centers,1
16622,damages,1
16623,candlelit,1
16624,minutes,2
16625,louisville,1
16626,rowdy,2
16627,visa,3
16628,flamethrower,1
16629,pork-pie,1
16630,tilled,1
16631,sponsorship,2
16632,bowl-like,2
16633,yuengling,1
16634,alpaca,2
16635,zebra-print,1
16636,muumuu,1
16637,propeller-driven,1
16638,remote-controlled,1
16639,whether,3
16640,excitingly,1
16641,gabardine,1
16642,shh-ing,1
16643,i-beam,2
16644,rammstein,1
16645,caliber,1
16646,yellow-grassed,1
16647,carryall,1
16648,tumbleweed,2
16649,moustaches,1
16650,kindergarten,1
16651,blue-sky,1
16652,half-dozen,1
16653,dines,1
16654,pedicure,3
16655,straight-haired,1
16656,fortess,1
16657,seashell,3
16658,two-thirds,1
16659,armchair,6
16660,origami,2
16661,tricorn,2
16662,infineon,2
16663,skyrim,1
16664,packer,1
16665,creamy,1
16666,cassock,1
16667,commander,1
16668,skijoring,1
16669,semi-circular,1
16670,levitating,2
16671,rottwieler,1
16672,spotters,3
16673,kidding,1
16674,convoy,3
16675,shutting,1
16676,restoring,1
16677,stencils,1
16678,wishing,4
16679,scan,3
16680,batik,1
16681,kickoff,1
16682,liter,1
16683,yumyumbowls,1
16684,torchbearer,1
16685,jake,1
16686,orange-striped,1
16687,partially-painted,1
16688,glassses,1
16689,thee,2
16690,bungie,2
16691,spotter,1
16692,rearview,1
16693,walkathon,1
16694,thorn,1
16695,tills,2
16696,admitted,1
16697,accent,2
16698,fairytale,1
16699,adventures,1
16700,housekeeper,1
16701,scoping,1
16702,slicer,1
16703,milkbone,1
16704,well-groomed,1
16705,military-style,1
16706,puff,3
16707,shrimps,1
16708,mostly-empty,1
16709,renovation,1
16710,drop-cloth,2
16711,administering,1
16712,injection,1
16713,illinois,5
16714,entangled,4
16715,loooking,1
16716,sneeze,3
16717,lute-guitar,1
16718,life-sized,1
16719,coating,1
16720,outriders,1
16721,famished,1
16722,blinking,1
16723,undetermined,1
16724,memorable,1
16725,jeepney,1
16726,free-climb,1
16727,bandidos,2
16728,bungee-type,1
16729,rosebuds,1
16730,mariachis,1
16731,kettlebell,1
16732,tribes,2
16733,rungs,2
16734,trampolines,2
16735,lumberjacks,1
16736,urging,2
16737,sins,1
16738,monumental,1
16739,yield,1
16740,mid-length,1
16741,levain,1
16742,d'antan,1
16743,cider,1
16744,disbelieving,1
16745,snokel,2
16746,telephot,1
16747,screws,1
16748,hopefully,2
16749,gdsd,1
16750,doe,2
16751,grouchy,2
16752,sundaes,1
16753,waeribng,1
16754,detained,2
16755,rubbed,1
16756,sown,2
16757,education,1
16758,nook,2
16759,arcing,1
16760,woodcarver,1
16761,professors,1
16762,bicylist,1
16763,coarse,2
16764,slipped,1
16765,warrant,1
16766,accross,2
16767,opposed,1
16768,shoeshines,1
16769,rowed,3
16770,skateboarded,2
16771,mountaineering,1
16772,buzzcock,1
16773,mistletoe,1
16774,11:27,1
16775,bluish-white,1
16776,egg-shaped,1
16777,epilepsy,1
16778,dirtied,1
16779,tugged,1
16780,embarrasses,1
16781,portrate,1
16782,cow-like,1
16783,convention-type,1
16784,skiff,2
16785,bison,2
16786,coliseum,2
16787,dorothy,1
16788,graphite,1
16789,resurfacing,2
16790,harder,1
16791,volleying,1
16792,snoozes,1
16793,180,1
16794,half-completed,1
16795,u-haul,2
16796,disposing,2
16797,qualified,2
16798,herded,1
16799,leaders,4
16800,advert,1
16801,horseman,1
16802,puncture,1
16803,half-filled,1
16804,tiananmen,2
16805,colecting,1
16806,allure,1
16807,highest,1
16808,glaze,1
16809,crinkly,1
16810,creeping,2
16811,dorthy,1
16812,oz,2
16813,pagent,1
16814,censorship,1
16815,.aa,1
16816,windscreen,1
16817,jumpy,1
16818,vancouver,3
16819,food-eating,1
16820,redwood,2
16821,registers,3
16822,ringlet,2
16823,coastguards,1
16824,tip-off,1
16825,negligent,1
16826,bemusement,1
16827,crier,1
16828,preoccupied,2
16829,centerpieces,1
16830,parties,4
16831,illegible,1
16832,sewing-machine,1
16833,marble-floored,1
16834,suspenseful,1
16835,two-door,1
16836,flirting,1
16837,outback,1
16838,steakhouse,1
16839,eyese,1
16840,frizzy,3
16841,loiters,1
16842,instrumentalist,2
16843,saltwater,1
16844,unconcerned,1
16845,t-shirted,1
16846,"too,can",1
16847,achieve,1
16848,rock-face,1
16849,coleus,1
16850,impatiens,1
16851,folie,1
16852,outspread,1
16853,planing,1
16854,occured,1
16855,hispanic-looking,1
16856,handcart,1
16857,41,2
16858,dormitory,1
16859,reign,1
16860,disrupting,1
16861,back-view,1
16862,sore,1
16863,ta,1
16864,manipulated,1
16865,mn,1
16866,classically,1
16867,physique,1
16868,pompom,3
16869,re,5
16870,confident,1
16871,6-7,1
16872,mississippi,1
16873,teases,1
16874,angrily,4
16875,powdering,1
16876,i<3ny,1
16877,grimmaces,1
16878,juicing,1
16879,contestent,1
16880,drug,3
16881,heights,4
16882,killed,2
16883,greed,1
16884,partially-furled,1
16885,perpendicular,4
16886,star-spangled,1
16887,brick-and-mortar,1
16888,mortaring,1
16889,horsey,1
16890,4x4,2
16891,buzzes,1
16892,blake,2
16893,griffin,2
16894,grizzles,1
16895,glass-blowing,1
16896,unmanned,2
16897,altering,1
16898,60,2
16899,stratocaster,1
16900,totaled,1
16901,promptly,1
16902,defeating,2
16903,odd-shaped,1
16904,meuter,1
16905,begonias,1
16906,shanty,4
16907,bronco!,1
16908,womn,1
16909,fatherly,1
16910,reassurance,1
16911,motor-scooter,2
16912,hover,1
16913,constructs,2
16914,pecks,1
16915,eruptions,1
16916,hope,2
16917,halter-top,1
16918,guiutarist,1
16919,villages,1
16920,sandcastles,1
16921,beaks,1
16922,peddle,3
16923,woody,3
16924,fton,1
16925,associate,1
16926,toweling,1
16927,stables,1
16928,canning,1
16929,workbook,1
16930,tree-covered,4
16931,scepter,1
16932,farmhand,1
16933,manufacturing,1
16934,antique-style,1
16935,promotes,1
16936,vandalism,2
16937,7200,1
16938,costing,1
16939,thongs,1
16940,antique-looking,1
16941,t-shrt,1
16942,mao,1
16943,zedong,1
16944,indie,1
16945,largley,1
16946,nametags,1
16947,specials,1
16948,bohemians,1
16949,buoys,2
16950,tweed,1
16951,pocket-watch,1
16952,shocks,1
16953,bikina,1
16954,saroog,1
16955,dooorway,1
